CVE;advisory name;advisory URL;exploit type (local/remote)
CVE-2014-5214;NetIQ Access Manager 4.0 SP1 XSS CSRF XXE Injection Disclosure;https://packetstormsecurity.com/files/129658/NetIQ-Access-Manager-4.0-SP1-XSS-CSRF-XXE-Injection-Disclosure.html;unknown
CVE-2014-5215;NetIQ Access Manager 4.0 SP1 XSS CSRF XXE Injection Disclosure;https://packetstormsecurity.com/files/129658/NetIQ-Access-Manager-4.0-SP1-XSS-CSRF-XXE-Injection-Disclosure.html;unknown
CVE-2014-5216;NetIQ Access Manager 4.0 SP1 XSS CSRF XXE Injection Disclosure;https://packetstormsecurity.com/files/129658/NetIQ-Access-Manager-4.0-SP1-XSS-CSRF-XXE-Injection-Disclosure.html;unknown
CVE-2014-5217;NetIQ Access Manager 4.0 SP1 XSS CSRF XXE Injection Disclosure;https://packetstormsecurity.com/files/129658/NetIQ-Access-Manager-4.0-SP1-XSS-CSRF-XXE-Injection-Disclosure.html;unknown
CVE-2014-5246;Tenda A5s Router Authentication Bypass;https://packetstormsecurity.com/files/127905/Tenda-A5s-Router-Authentication-Bypass.html;unknown
CVE-2014-5257;Forma Lms 1.2.1 Cross Site Scripting;https://packetstormsecurity.com/files/128978/Forma-Lms-1.2.1-Cross-Site-Scripting.html;unknown
CVE-2014-5258;webEdition 6.3.8.0 Path Traversal;https://packetstormsecurity.com/files/128301/webEdition-6.3.8.0-Path-Traversal.html;unknown
CVE-2014-5259;BlackCat CMS 1.0.3 Cross Site Scripting;https://packetstormsecurity.com/files/128141/BlackCat-CMS-1.0.3-Cross-Site-Scripting.html;unknown
CVE-2014-5284;OSSEC 2.8 Privilege Escalation;https://packetstormsecurity.com/files/129111/OSSEC-2.8-Privilege-Escalation.html;unknown
CVE-2014-5287;Kemp Load Master 7.1 16 CSRF XSS DoS Code Execution;https://packetstormsecurity.com/files/131284/Kemp-Load-Master-7.1-16-CSRF-XSS-DoS-Code-Execution.html;DoS
CVE-2014-5288;Kemp Load Master 7.1 16 CSRF XSS DoS Code Execution;https://packetstormsecurity.com/files/131284/Kemp-Load-Master-7.1-16-CSRF-XSS-DoS-Code-Execution.html;DoS
CVE-2014-5289;Kolibri Webserver 2.0 Buffer Overflow;https://packetstormsecurity.com/files/128534/Kolibri-Webserver-2.0-Buffer-Overflow.html;unknown
CVE-2014-5289;Senkas Kolibri WebServer 2.0 Buffer Overflow;https://packetstormsecurity.com/files/127912/Senkas-Kolibri-WebServer-2.0-Buffer-Overflow.html;remote
CVE-2014-5297;X2Engine 4.1.7 PHP Object Injection;https://packetstormsecurity.com/files/128352/X2Engine-4.1.7-PHP-Object-Injection.html;unknown
CVE-2014-5298;X2Engine 4.1.7 Unrestricted File Upload;https://packetstormsecurity.com/files/128353/X2Engine-4.1.7-Unrestricted-File-Upload.html;unknown
CVE-2014-5300;Moab Dynamic Configuration Authentication Bypass;https://packetstormsecurity.com/files/128483/Moab-Dynamic-Configuration-Authentication-Bypass.html;remote
CVE-2014-5301;ManageEngine Shell Upload Directory Traversal;https://packetstormsecurity.com/files/129806/ManageEngine-Shell-Upload-Directory-Traversal.html;unknown
CVE-2014-5302;ManageEngine Shell Upload Directory Traversal;https://packetstormsecurity.com/files/129806/ManageEngine-Shell-Upload-Directory-Traversal.html;unknown
CVE-2014-5308;TestLink 1.9.11 SQL Injection;https://packetstormsecurity.com/files/128521/TestLink-1.9.11-SQL-Injection.html;remote
CVE-2014-5335;Innovaphone PBX Cross Site Request Forgery;https://packetstormsecurity.com/files/127979/Innovaphone-PBX-Cross-Site-Request-Forgery.html;unknown
CVE-2014-5360;Landesk Management Suite 9.5 Cross Site Scripting;https://packetstormsecurity.com/files/130209/Landesk-Management-Suite-9.5-Cross-Site-Scripting.html;unknown
CVE-2014-5361;Landesk Management Suite 9.5 RFI CSRF;https://packetstormsecurity.com/files/131496/Landesk-Management-Suite-9.5-RFI-CSRF.html;remote
CVE-2014-5362;Landesk Management Suite 9.5 RFI CSRF;https://packetstormsecurity.com/files/131496/Landesk-Management-Suite-9.5-RFI-CSRF.html;remote
CVE-2014-5370;BlueDragon CFChart Servlet 7.1.1.17759 Directory Traversal;https://packetstormsecurity.com/files/131504/BlueDragon-CFChart-Servlet-7.1.1.17759-Directory-Traversal.html;unknown
CVE-2014-5375;Moab User Impersonation;https://packetstormsecurity.com/files/128484/Moab-User-Impersonation.html;unknown
CVE-2014-5376;Moab Insecure Message Signing Authentication Bypass;https://packetstormsecurity.com/files/128485/Moab-Insecure-Message-Signing-Authentication-Bypass.html;unknown
CVE-2014-5380;Grand MA 300 Fingerprint Reader Weak PIN Verification;https://packetstormsecurity.com/files/128003/Grand-MA-300-Fingerprint-Reader-Weak-PIN-Verification.html;unknown
CVE-2014-5381;Grand MA 300 Fingerprint Reader Weak PIN Verification;https://packetstormsecurity.com/files/128003/Grand-MA-300-Fingerprint-Reader-Weak-PIN-Verification.html;unknown
CVE-2014-5387;EllisLab ExpressionEngine Core SQL Injection;https://packetstormsecurity.com/files/128946/EllisLab-ExpressionEngine-Core-SQL-Injection.html;remote
CVE-2014-5389;WordPress Content Audit 1.6 Blind SQL Injection;https://packetstormsecurity.com/files/128525/WordPress-Content-Audit-1.6-Blind-SQL-Injection.html;remote
CVE-2014-5395;Huawei E5330 21.210.09.00.158 Cross Site Request Forgery;https://packetstormsecurity.com/files/151030/Huawei-E5330-21.210.09.00.158-Cross-Site-Request-Forgery.html;unknown
CVE-2014-5437;Arris Touchstone TG862G CT Cross Site Request Forgery;https://packetstormsecurity.com/files/129600/Arris-Touchstone-TG862G-CT-Cross-Site-Request-Forgery.html;unknown
CVE-2014-5438;Arris Touchstone TG862G CT Cross Site Scripting;https://packetstormsecurity.com/files/129601/Arris-Touchstone-TG862G-CT-Cross-Site-Scripting.html;unknown
CVE-2014-5439;Sniffit Root Shell;https://packetstormsecurity.com/files/129292/Sniffit-Root-Shell.html;unknown
CVE-2014-5440;MX SmartTimer 13.18.5.11 SQL Injection;https://packetstormsecurity.com/files/128064/MX-SmartTimer-13.18.5.11-SQL-Injection.html;remote
CVE-2014-5445;ManageEngine Netflow Analyzer IT360 File Download;https://packetstormsecurity.com/files/129336/ManageEngine-Netflow-Analyzer-IT360-File-Download.html;unknown
CVE-2014-5446;ManageEngine Netflow Analyzer IT360 File Download;https://packetstormsecurity.com/files/129336/ManageEngine-Netflow-Analyzer-IT360-File-Download.html;unknown
CVE-2014-5451;MODX Revolution 2.3.1 pl Cross Site Scripting;https://packetstormsecurity.com/files/128302/MODX-Revolution-2.3.1-pl-Cross-Site-Scripting.html;unknown
CVE-2014-5460;WordPress Slideshow Gallery 1.4.6 Shell Upload;https://packetstormsecurity.com/files/128069/WordPress-Slideshow-Gallery-1.4.6-Shell-Upload.html;remote
CVE-2014-5460;WordPress Slideshow Gallery 1.4.6 Shell Upload;https://packetstormsecurity.com/files/128270/WordPress-Slideshow-Gallery-1.4.6-Shell-Upload.html;unknown
CVE-2014-5462;OpenEMR 4.1.2 7 SQL Injection;https://packetstormsecurity.com/files/129403/OpenEMR-4.1.2-7-SQL-Injection.html;remote
CVE-2014-5464;ntopng 1.2.0 Cross Site Scripting;https://packetstormsecurity.com/files/127995/ntopng-1.2.0-Cross-Site-Scripting.html;unknown
CVE-2014-5465;WordPress ShortCode 0.2.3 Local File Inclusion;https://packetstormsecurity.com/files/128024/WordPress-ShortCode-0.2.3-Local-File-Inclusion.html;local
CVE-2014-5516;KonaKart Storefront Application Cross Site Request Forgery;https://packetstormsecurity.com/files/128342/KonaKart-Storefront-Application-Cross-Site-Request-Forgery.html;unknown
CVE-2014-5674;PicsArt Photo Studio For Android Insecure Management;https://packetstormsecurity.com/files/129008/PicsArt-Photo-Studio-For-Android-Insecure-Management.html;unknown
CVE-2014-6030;ClassApps SelectSurvey.net 4.124.004 SQL Injection;https://packetstormsecurity.com/files/128296/ClassApps-SelectSurvey.net-4.124.004-SQL-Injection.html;remote
CVE-2014-6032;F5 Big IP 11.3.0.39.0 XML External Entity Injection 1;https://packetstormsecurity.com/files/128915/F5-Big-IP-11.3.0.39.0-XML-External-Entity-Injection-1.html;unknown
CVE-2014-6033;F5 Big IP 11.3.0.39.0 XML External Entity Injection 2;https://packetstormsecurity.com/files/128916/F5-Big-IP-11.3.0.39.0-XML-External-Entity-Injection-2.html;unknown
CVE-2014-6034;ManageEngine Code Execution File Deletion;https://packetstormsecurity.com/files/128474/ManageEngine-Code-Execution-File-Deletion.html;remote
CVE-2014-6035;ManageEngine Code Execution File Deletion;https://packetstormsecurity.com/files/128474/ManageEngine-Code-Execution-File-Deletion.html;remote
CVE-2014-6036;ManageEngine Code Execution File Deletion;https://packetstormsecurity.com/files/128474/ManageEngine-Code-Execution-File-Deletion.html;remote
CVE-2014-6037;ManageEngine EventLog Analyzer 9.9 Authorization Code Execution;https://packetstormsecurity.com/files/128102/ManageEngine-EventLog-Analyzer-9.9-Authorization-Code-Execution.html;remote
CVE-2014-6038;ManageEngine EventLog Analyzer SQL Credential Disclosure;https://packetstormsecurity.com/files/128996/ManageEngine-EventLog-Analyzer-SQL-Credential-Disclosure.html;unknown
CVE-2014-6039;ManageEngine EventLog Analyzer SQL Credential Disclosure;https://packetstormsecurity.com/files/128996/ManageEngine-EventLog-Analyzer-SQL-Credential-Disclosure.html;unknown
CVE-2014-6059;WordPress Advanced Access Manager 2.8.2 File Write Code Execution;https://packetstormsecurity.com/files/128137/WordPress-Advanced-Access-Manager-2.8.2-File-Write-Code-Execution.html;unknown
CVE-2014-6070;LogAnalyzer 3.6.5 Cross Site Scripting;https://packetstormsecurity.com/files/128121/LogAnalyzer-3.6.5-Cross-Site-Scripting.html;unknown
CVE-2014-6137;IBM Endpoint Manager 9.1.x 9.2.x Cross Site Scripting;https://packetstormsecurity.com/files/130341/IBM-Endpoint-Manager-9.1.x-9.2.x-Cross-Site-Scripting.html;unknown
CVE-2014-6140;IBM Endpoint Manager For Mobile Devices Code Execution;https://packetstormsecurity.com/files/129349/IBM-Endpoint-Manager-For-Mobile-Devices-Code-Execution.html;unknown
CVE-2014-6230;WordPress WP Ban 1.62 Bypass;https://packetstormsecurity.com/files/128292/WordPress-WP-Ban-1.62-Bypass.html;unknown
CVE-2014-6235;TYPO3 Extension ke_dompdf 0.0.3 Remote Code Execution;https://packetstormsecurity.com/files/129338/TYPO3-Extension-ke_dompdf-0.0.3-Remote-Code-Execution.html;unknown
CVE-2014-6242;All In One WP Security 3.8.2 SQL Injection;https://packetstormsecurity.com/files/128419/All-In-One-WP-Security-3.8.2-SQL-Injection.html;remote
CVE-2014-6243;WordPress EWWW Image Optimizer 2.0.1 Cross Site Scripting;https://packetstormsecurity.com/files/128621/WordPress-EWWW-Image-Optimizer-2.0.1-Cross-Site-Scripting.html;unknown
CVE-2014-6271;Apache mod_cgi Remote Command Execution;https://packetstormsecurity.com/files/128573/Apache-mod_cgi-Remote-Command-Execution.html;remote
CVE-2014-6271;Bash Code Injection Proof Of Concept;https://packetstormsecurity.com/files/128394/Bash-Code-Injection-Proof-Of-Concept.html;unknown
CVE-2014-6271;Bash Environment Variable Command Execution;https://packetstormsecurity.com/files/128395/Bash-Environment-Variable-Command-Execution.html;unknown
CVE-2014-6271;Bash Me Some More;https://packetstormsecurity.com/files/128520/Bash-Me-Some-More.html;unknown
CVE-2014-6271;Cisco Unified Communications Manager Command Execution;https://packetstormsecurity.com/files/133070/Cisco-Unified-Communications-Manager-Command-Execution.html;unknown
CVE-2014-6271;DNS Reverse Lookup Shellshock;https://packetstormsecurity.com/files/128650/DNS-Reverse-Lookup-Shellshock.html;unknown
CVE-2014-6271;FutureNet NXR G240 Series ShellShock Command Injection;https://packetstormsecurity.com/files/150687/FutureNet-NXR-G240-Series-ShellShock-Command-Injection.html;remote
CVE-2014-6271;GNU Bash 4.3 Command Injection;https://packetstormsecurity.com/files/128481/GNU-Bash-4.3-Command-Injection.html;unknown
CVE-2014-6271;Gnu Bash 4.3 CGI REFERER Command Injection;https://packetstormsecurity.com/files/128443/Gnu-Bash-4.3-CGI-REFERER-Command-Injection.html;remote
CVE-2014-6271;Gnu Bash 4.3 CGI Scan Remote Command Injection;https://packetstormsecurity.com/files/128442/Gnu-Bash-4.3-CGI-Scan-Remote-Command-Injection.html;remote
CVE-2014-6271;IPFire 2.15 Bash Command Injection;https://packetstormsecurity.com/files/128482/IPFire-2.15-Bash-Command-Injection.html;remote
CVE-2014-6271;Postfix SMTP Shellshock;https://packetstormsecurity.com/files/128572/Postfix-SMTP-Shellshock.html;unknown
CVE-2014-6271;SonicWall SSL VPN Shellshock Remote Code Execution;https://packetstormsecurity.com/files/161107/SonicWall-SSL-VPN-Shellshock-Remote-Code-Execution.html;remote
CVE-2014-6271;Staubli Jacquard Industrial System JC6 Shellshock;https://packetstormsecurity.com/files/149467/Staubli-Jacquard-Industrial-System-JC6-Shellshock.html;unknown
CVE-2014-6271;TrendMicro InterScan Web Security Virtual Appliance Shellshock;https://packetstormsecurity.com/files/139304/TrendMicro-InterScan-Web-Security-Virtual-Appliance-Shellshock.html;remote
CVE-2014-6271;XShock 0.1;https://packetstormsecurity.com/files/128524/XShock-0.1.html;unknown
CVE-2014-6277;Bash Me Some More;https://packetstormsecurity.com/files/128520/Bash-Me-Some-More.html;unknown
CVE-2014-6277;DNS Reverse Lookup Shellshock;https://packetstormsecurity.com/files/128650/DNS-Reverse-Lookup-Shellshock.html;unknown
CVE-2014-6277;GNU Bash 4.3.11 dhclient Shellshocker;https://packetstormsecurity.com/files/128535/GNU-Bash-4.3.11-dhclient-Shellshocker.html;unknown
CVE-2014-6278;Bash Me Some More;https://packetstormsecurity.com/files/128520/Bash-Me-Some-More.html;unknown
CVE-2014-6278;Cisco UCS Manager 2.1 1b Shellshock;https://packetstormsecurity.com/files/136278/Cisco-UCS-Manager-2.1-1b-Shellshock.html;unknown
CVE-2014-6278;DNS Reverse Lookup Shellshock;https://packetstormsecurity.com/files/128650/DNS-Reverse-Lookup-Shellshock.html;unknown
CVE-2014-6278;Sun Secure Global Desktop Oracle Global Desktop Shellshock;https://packetstormsecurity.com/files/137344/Sun-Secure-Global-Desktop-Oracle-Global-Desktop-Shellshock.html;remote
CVE-2014-6279;Bash Me Some More;https://packetstormsecurity.com/files/128520/Bash-Me-Some-More.html;unknown
CVE-2014-6287;HFS HTTP File Server 2.3.x Remote Code Execution;https://packetstormsecurity.com/files/161503/HFS-HTTP-File-Server-2.3.x-Remote-Code-Execution.html;remote
CVE-2014-6287;HttpFileServer 2.3.x Remote Command Execution;https://packetstormsecurity.com/files/128243/HttpFileServer-2.3.x-Remote-Command-Execution.html;remote
CVE-2014-6287;Rejetto HTTP File Server 2.3.x Remote Code Execution;https://packetstormsecurity.com/files/135122/Rejetto-HTTP-File-Server-2.3.x-Remote-Code-Execution.html;remote
CVE-2014-6287;Rejetto HttpFileServer 2.3.x Remote Command Execution;https://packetstormsecurity.com/files/160264/Rejetto-HttpFileServer-2.3.x-Remote-Command-Execution.html;remote
CVE-2014-6315;WordPress Photo Gallery 1.1.30 Cross Site Scripting;https://packetstormsecurity.com/files/128518/WordPress-Photo-Gallery-1.1.30-Cross-Site-Scripting.html;unknown
CVE-2014-6332;Avant Browser Lite Ultimate Remote Code Execution;https://packetstormsecurity.com/files/134053/Avant-Browser-Lite-Ultimate-Remote-Code-Execution.html;remote
CVE-2014-6332;HTML Compiler Remote Code Execution;https://packetstormsecurity.com/files/134062/HTML-Compiler-Remote-Code-Execution.html;remote
CVE-2014-6332;Havij OLE Automation Array Remote Code Execution;https://packetstormsecurity.com/files/132462/Havij-OLE-Automation-Array-Remote-Code-Execution.html;remote
CVE-2014-6332;Internet Download Manager OLE Automation Array Remote Code Execution;https://packetstormsecurity.com/files/132767/Internet-Download-Manager-OLE-Automation-Array-Remote-Code-Execution.html;remote
CVE-2014-6332;Microsoft Compiled HTML Help Remote Code Execution;https://packetstormsecurity.com/files/134064/Microsoft-Compiled-HTML-Help-Remote-Code-Execution.html;remote
CVE-2014-6332;Microsoft HTA HTML Application Remote Code Execution;https://packetstormsecurity.com/files/133261/Microsoft-HTA-HTML-Application-Remote-Code-Execution.html;remote
CVE-2014-6332;Microsoft Internet Explorer OLE Pre IE11 Code Execution;https://packetstormsecurity.com/files/129210/Microsoft-Internet-Explorer-OLE-Pre-IE11-Code-Execution.html;remote
CVE-2014-6332;Microsoft Windows HTA Remote Code Execution;https://packetstormsecurity.com/files/133107/Microsoft-Windows-HTA-Remote-Code-Execution.html;remote
CVE-2014-6332;The World Browser 3.0 Final Remote Code Execution;https://packetstormsecurity.com/files/134061/The-World-Browser-3.0-Final-Remote-Code-Execution.html;remote
CVE-2014-6332;Winamp Bento Browser Remote Code Execution;https://packetstormsecurity.com/files/134079/Winamp-Bento-Browser-Remote-Code-Execution.html;remote
CVE-2014-6352;Microsoft Office 2007 2010 OLE Arbitrary Command Execution;https://packetstormsecurity.com/files/129080/Microsoft-Office-2007-2010-OLE-Arbitrary-Command-Execution.html;unknown
CVE-2014-6363;VBScript CRegExp Execute Uninitialized Memory Use;https://packetstormsecurity.com/files/139598/VBScript-CRegExp-Execute-Uninitialized-Memory-Use.html;unknown
CVE-2014-6365;Microsoft MS14 080 Proof Of Concept;https://packetstormsecurity.com/files/129960/Microsoft-MS14-080-Proof-Of-Concept.html;unknown
CVE-2014-6389;PHPCompta NOALYSS 6.7.1 5638 Remote Command Execution;https://packetstormsecurity.com/files/128526/PHPCompta-NOALYSS-6.7.1-5638-Remote-Command-Execution.html;remote
CVE-2014-6395;Ettercap 0.8.0 0.8.1 Denial Of Service;https://packetstormsecurity.com/files/129673/Ettercap-0.8.0-0.8.1-Denial-Of-Service.html;DoS
CVE-2014-6409;M Monit 3.2.2 Cross Site Request Forgery;https://packetstormsecurity.com/files/128321/M-Monit-3.2.2-Cross-Site-Request-Forgery.html;unknown
CVE-2014-6435;Aztech DSL5018EN DSL705E DSL705EU DoS Broken Session Management;https://packetstormsecurity.com/files/128254/Aztech-DSL5018EN-DSL705E-DSL705EU-DoS-Broken-Session-Management.html;DoS
CVE-2014-6436;Aztech DSL5018EN DSL705E DSL705EU DoS Broken Session Management;https://packetstormsecurity.com/files/128254/Aztech-DSL5018EN-DSL705E-DSL705EU-DoS-Broken-Session-Management.html;DoS
CVE-2014-6437;Aztech DSL5018EN DSL705E DSL705EU DoS Broken Session Management;https://packetstormsecurity.com/files/128254/Aztech-DSL5018EN-DSL705E-DSL705EU-DoS-Broken-Session-Management.html;DoS
CVE-2014-6593;Java Secure Socket Extension JSSE SKIP TLS;https://packetstormsecurity.com/files/134251/Java-Secure-Socket-Extension-JSSE-SKIP-TLS.html;unknown
CVE-2014-6607;M Monit 3.2.2 Cross Site Request Forgery;https://packetstormsecurity.com/files/128321/M-Monit-3.2.2-Cross-Site-Request-Forgery.html;unknown
CVE-2014-6616;Softing FG 100 PB Cross Site Scripting;https://packetstormsecurity.com/files/128975/Softing-FG-100-PB-Cross-Site-Scripting.html;unknown
CVE-2014-6617;Softing FG 100 PB Hardcoded Backdoor;https://packetstormsecurity.com/files/128976/Softing-FG-100-PB-Hardcoded-Backdoor.html;unknown
CVE-2014-7137;Dolibarr ERP And CRM 3.5.3 SQL Injection;https://packetstormsecurity.com/files/129175/Dolibarr-ERP-And-CRM-3.5.3-SQL-Injection.html;remote
